ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position
ENSG00000207412	RNU6-455P	14	32155898	32156004
ENSG00000234402	ELK2BP	14	106012947	106016031
ENSG00000226127	BTNL2	HSCHR6_MHC_APD	32371619	32385878
ENSG00000238970	snoU13	10	59998418	59998521
ENSG00000257472	RP11-159D23.2	14	32395007	32399352
ENSG00000228527	RP11-179B15.5	10	60064313	60065381
ENSG00000228786	LINC00266-4P	Y	27524447	27540866
ENSG00000240787	RP11-615J4.4	3	111289485	111289901
ENSG00000232999	RP1-90J20.10	6	2910847	2912347
ENSG00000239702	RN7SL507P	17	42368226	42368519
ENSG00000263413	AL928742.1	14	106056273	106056350
ENSG00000105447	GRWD1	19	48949030	48960279
ENSG00000102804	TSC22D1	13	45007655	45151283
ENSG00000258655	ARHGAP5-AS1	14	32544625	32545999
ENSG00000266597	AL928742.2	14	106057407	106057466
ENSG00000244720	RP11-402J7.2	3	111352519	111353936
ENSG00000233652	CICP1	Y	27535139	27537958
ENSG00000267750	AC003102.3	17	42376942	42392683
ENSG00000228365	RP1-90J20.2	6	2917128	2917967
ENSG00000112874	NUDT12	5	102884556	102898494
ENSG00000182551	ADI1	2	3501132	3523507
ENSG00000201654	RNU6-7	14	32671251	32671357
ENSG00000227468	AL928742.12	14	106064028	106066546
ENSG00000202337	RNU6-8	14	32672369	32672475
ENSG00000197846	HIST1H2BF	6	26199748	26200942
ENSG00000221496	U3	17	42381382	42381570
ENSG00000244041	LINC01011	6	2988201	2991407
ENSG00000252628	RNU6-453P	17	42384456	42384541
ENSG00000267211	RP5-1067M6.3	17	42405981	42408830
ENSG00000129596	CDO1	5	115140430	115152651
ENSG00000273217	CTC-432M15.3	5	130761584	131132676
ENSG00000267634	RPL7L1P5	17	42442382	42443119
ENSG00000233944	LINC00265-3P	Y	27539301	27540203
ENSG00000240589	RN7SL258P	17	42486429	42486726
ENSG00000105088	OLFM2	19	9964394	10047228
ENSG00000271222	RP11-1072C15.7	17	42673714	42674712
ENSG00000154122	ANKH	5	14704910	14871887
ENSG00000223636	UBE2Q2P5Y	Y	27577303	27583462
ENSG00000124380	SNRNP27	2	70120692	70132707
ENSG00000174368	PMS2P2	7	74880905	74988262
ENSG00000267384	RP11-1072C15.3	17	42722779	42722958
ENSG00000263506	MIR5193	3	49843570	49843678
ENSG00000073605	GSDMB	17	38060848	38076107
ENSG00000224846	RP1-90J20.8	6	2989960	2999368
ENSG00000263651	AC139451.1	3	49856387	49856486
ENSG00000197818	SLC9A8	20	48429250	48508779
ENSG00000264706	RN7SL217P	3	49900819	49901093
ENSG00000170260	ZNF212	7	148936742	148952700
ENSG00000266979	RP11-1072C15.2	17	42723732	42727717
ENSG00000234667	ACTBP13	3	49910780	49915413
ENSG00000270346	RP1-90J20.12	6	3020388	3022984
ENSG00000184385	C21orf128	21	43522244	43528644
ENSG00000198518	HIST1H4E	6	26204858	26206266
ENSG00000267160	RP11-1072C15.4	17	42751057	42753625
ENSG00000134438	RAX	18	56934267	56941318
ENSG00000271361	HTATSF1P2	6	3023376	3024006
ENSG00000264251	RN7SL819P	17	42796232	42796498
ENSG00000230698	CTD-2330K9.2	3	49936735	49941190
ENSG00000261015	RP1-90J20.11	6	3025025	3027659
ENSG00000261076	RP11-179B15.6	10	60085374	60086790
ENSG00000240305	RP11-1072C15.1	17	42797128	42797965
ENSG00000183055	FAM133CP	10	60475314	60476017
ENSG00000232654	FAM136BP	6	3045618	3046034
ENSG00000235016	RP11-493K19.3	3	50153455	50193518
ENSG00000252076	RN7SKP196	10	60628944	60629288
ENSG00000228218	ATF4P3	17	74221832	74222887
ENSG00000237949	LINC00844	10	60759386	60761303
ENSG00000110169	HPX	11	6452279	6463847
ENSG00000217707	SERPINB8P1	6	3049069	3049445
ENSG00000251779	Y_RNA	17	74315457	74315554
ENSG00000207922	MIR566	3	50210759	50210852
ENSG00000238418	snoU13	17	74320277	74320380
ENSG00000229282	RP1-40E16.2	6	3056124	3056995
ENSG00000228700	RP11-155G14.1	7	128073476	128073767
ENSG00000207169	RNU6-24P	17	74333397	74333503
ENSG00000244395	RBMY1D	Y	24026223	24040673
ENSG00000172297	GOLGA2P3Y	Y	27600708	27606719
ENSG00000272277	RP1-40E16.12	6	3068279	3069128
ENSG00000267518	RP11-794C22.2	17	74341842	74342162
ENSG00000230463	HLA-DRB3$0301	HSCHR6_MHC_APD	32470408	32484153
ENSG00000259035	RP11-666E17.1	14	82207346	82496693
ENSG00000238590	RNU7-54P	7	128083503	128083564
ENSG00000226888	RP11-561G1.3	10	60848461	60848799
ENSG00000242931	RPL7P49	17	74426499	74427206
ENSG00000241891	RP11-226P1.1	14	82243360	82243957
ENSG00000273184	RP11-212P7.3	7	128095894	128133913
ENSG00000199870	Y_RNA	7	74983126	74983227
ENSG00000222248	RNA5SP201	6	3088920	3089043
ENSG00000258501	EIF3LP1	14	82382575	82384232
ENSG00000228170	RP1-40E16.11	6	3138628	3153296
ENSG00000234794	HLA-DRA	HSCHR6_MHC_SSTO	32413425	32418635
ENSG00000240758	RP11-155G14.6	7	128095991	128109251
ENSG00000184650	ODF4	17	8243182	8249364
ENSG00000216819	TUBB2BP1	6	3177278	3179998
ENSG00000267546	RP11-666A8.8	17	74541750	74553765
ENSG00000255767	RP13-512J5.1	2	3579574	3595547
ENSG00000114988	LMAN2L	2	97371666	97405801
ENSG00000238978	snoU13	14	82928432	82928532
ENSG00000205583	STAG3L1	7	74988448	75024657
ENSG00000254140	RP11-731F5.1	14	106067809	106071694
ENSG00000188338	SLC38A3	3	50242679	50258411
ENSG00000258743	RP11-406A9.2	14	83108964	83173169
ENSG00000272933	RP11-47A8.5	10	104402549	104403897
ENSG00000230269	RP1-40E16.9	6	3182978	3195990
ENSG00000182742	HOXB4	17	46652875	46657473
ENSG00000267543	RP11-666A8.7	17	74546033	74546908
ENSG00000272601	RP11-155G14.5	7	128106617	128109225
ENSG00000183530	PRR14L	22	32072242	32146126
ENSG00000268208	AC008372.1	14	78227711	78228033
ENSG00000253364	RP11-731F5.2	14	106110833	106115394
ENSG00000105948	TTC26	7	138818490	138876732
ENSG00000198150	AC135178.1	17	8261731	8263538
ENSG00000273270	RP11-212P7.2	7	128164070	128171123
ENSG00000272320	RP11-506K6.4	6	3311896	3313884
ENSG00000224870	RP4-758J18.2	1	1334902	1337426
ENSG00000259032	ENSAP2	14	83159048	83159399
ENSG00000187049	TMEM216	11	61159159	61166335
ENSG00000252994	RNU6-1231P	10	104563686	104563788
ENSG00000253755	IGHGP	14	106130970	106136180
ENSG00000228793	RP1-223B1.1	6	3594481	3624981
ENSG00000258683	RP11-11K13.1	14	83254822	83262565
ENSG00000171865	RNASEH1	2	3592383	3606206
ENSG00000203886	CYP17A1-AS1	10	104592478	104594273
ENSG00000184349	EFNA5	5	106712590	107006596
ENSG00000104055	TGM5	15	43524793	43559055
ENSG00000240766	PLCXD2-AS1	3	111395583	111396280
ENSG00000184619	KRBA2	17	8271955	8280029
ENSG00000258600	RP11-452D21.2	14	83483450	83484488
ENSG00000239439	RFKP2	3	111749778	111750496
ENSG00000258426	RP11-452D21.1	14	83484545	83505946
ENSG00000213061	PFN1P11	10	104597768	104605230
ENSG00000115364	MRPL19	2	75873909	75917977
ENSG00000143006	DMRTB1	1	53925072	53933161
ENSG00000252369	RNU7-51P	14	83514923	83514984
ENSG00000213140	ELK2AP	14	106138645	106139651
ENSG00000196976	LAGE3	X	153706028	153707596
ENSG00000187990	HIST1H2BG	6	26216428	26216872
ENSG00000238561	RNU6ATAC28P	14	84216728	84216845
ENSG00000207940	MIR567	3	111831648	111831745
ENSG00000236937	PTGES3P4	10	104605352	104605707
ENSG00000258549	RP11-22K10.1	14	84271840	84271984
ENSG00000048544	MRPS10	6	42174539	42185603
ENSG00000263809	RP11-849F2.7	17	8271956	8286505
ENSG00000138744	NAAA	4	76831809	76862204
ENSG00000201080	RNU6-372P	10	104628178	104628276
ENSG00000169217	CD2BP2	16	30362087	30366682
ENSG00000258532	RP11-353P15.1	14	84373216	84381394
ENSG00000120075	HOXB5	17	46668619	46671323
ENSG00000235266	RP11-753C18.8	10	104647631	104647945
ENSG00000083635	NUFIP1	13	45513384	45563618
ENSG00000257233	CR936921.1	HSCHR6_MHC_APD	32679935	32683691
ENSG00000165131	C7orf34	7	142636440	142637955
ENSG00000272912	RP11-724N1.1	10	104674342	104675161
ENSG00000066027	PPP2R5A	1	212458879	212535200
ENSG00000107341	UBE2R2	9	33817565	33920402
ENSG00000187010	RHD	1	25598884	25656936
ENSG00000237827	RP11-332O19.2	10	104884774	104885173
ENSG00000172264	MACROD2	20	13976015	16033842
ENSG00000272386	RP11-666A8.12	17	74547434	74547832
ENSG00000063761	ADCK1	14	78266426	78401355
ENSG00000261488	RP11-757F18.5	3	111852270	111854206
ENSG00000233192	HLA-DQA2	HSCHR6_MHC_APD	32694039	32700103
ENSG00000213277	MARCKSL1P1	10	104935311	104935851
ENSG00000244144	RP11-757F18.3	3	111904327	111904845
ENSG00000146247	PHIP	6	79645584	79787953
ENSG00000239482	RP11-90K6.1	3	112021325	112051638
ENSG00000242485	MRPL20	1	1337288	1342693
ENSG00000163597	SNHG16	17	74553848	74561430
ENSG00000004848	ARX	X	25021811	25034065
ENSG00000161970	RPL26	17	8280838	8286531
ENSG00000166689	PLEKHA7	11	16799842	17035990
ENSG00000108511	HOXB6	17	46671639	46682354
ENSG00000174332	GLIS1	1	53971910	54199877
ENSG00000173890	GPR160	3	169755717	169803191
ENSG00000196263	ZNF471	19	57019212	57041590
ENSG00000257964	RP11-133N21.10	12	49970623	49971288
ENSG00000199237	RNU6-834P	12	49986887	49986996
ENSG00000185252	ZNF74	22	20748405	20762745
ENSG00000133114	GPALPP1	13	45563687	45607746
ENSG00000258284	POLR2KP1	12	49987874	49988041
ENSG00000176774	MAGEB18	X	26156460	26158852
ENSG00000257243	RP11-133N21.7	12	49988931	49989471
ENSG00000258112	RP11-404O18.1	12	75651415	75652414
ENSG00000269205	AC005606.1	16	2031633	2032918
ENSG00000258104	HIGD1AP9	12	50013117	50013395
ENSG00000257823	RP11-560G2.2	12	75699232	75700137
ENSG00000257570	RP11-133N21.12	12	50103020	50103119
ENSG00000176746	MAGEB6	X	26210557	26213763
ENSG00000257497	RP11-585P4.5	12	75877904	75883600
ENSG00000127884	ECHS1	10	135175984	135187193
ENSG00000243081	RP11-231E6.1	3	112115494	112127981
ENSG00000257730	LSM6P2	12	50164743	50164919
ENSG00000242525	OR7E100P	3	112243034	112244048
ENSG00000173692	PSMD1	2	231921578	232037541
ENSG00000272761	RP11-572C15.6	3	112315641	112320749
ENSG00000160179	ABCG1	21	43619799	43717354
ENSG00000258057	BCDIN3D-AS1	12	50222325	50234926
ENSG00000188408	MAGEB5	X	26234286	26236387
ENSG00000230675	HLA-DQB2	HSCHR6_MHC_APD	32708756	32716212
ENSG00000242308	RP11-572C15.3	3	112415755	112416553
ENSG00000240893	RP11-572C15.5	3	112455294	112468166
ENSG00000125952	MAX	14	65472892	65569413
ENSG00000175514	GPR152	11	67218772	67220200
ENSG00000204386	NEU1	6	31825436	31830683
ENSG00000068137	PLEKHH3	17	40819932	40829048
ENSG00000182500	ORAI1	12	122064455	122080583
ENSG00000145743	FBXL17	5	107194736	107717799
ENSG00000080573	COL5A3	19	10070237	10121147
ENSG00000189186	DCAF8L2	X	27608499	27766908
ENSG00000031081	ARHGAP31	3	119013220	119139561
ENSG00000119862	LGALSL	2	64681103	64688515
ENSG00000124827	GCM2	6	10873456	10882174
ENSG00000175544	CABP4	11	67219877	67226699
ENSG00000224916	APOC4-APOC2	19	45445495	45452822
ENSG00000059728	MXD1	2	70124820	70170077
ENSG00000177689	MAGEB10	X	27826107	27841131
ENSG00000256771	ZNF253	19	19976695	20005483
ENSG00000171863	RPS7	2	3622795	3628509
ENSG00000166569	CPLX4	18	56942388	56985881
ENSG00000135679	MDM2	12	69201956	69239214
ENSG00000243612	HLA-DOB	HSCHR6_MHC_APD	32764306	32768591
ENSG00000226372	DCAF8L1	X	27996110	27999566
ENSG00000259414	HERC2P7	15	23388289	23392657
ENSG00000124789	NUP153	6	17615269	17706656
ENSG00000259233	RP11-467N20.6	15	23417958	23421818
ENSG00000188342	GTF2F2	13	45694650	45858237
ENSG00000267467	APOC4	19	45445495	45452820
ENSG00000166997	CNPY4	7	99717236	99723134
ENSG00000114107	CEP70	3	138213186	138313380
ENSG00000155755	TMEM237	2	202484907	202508293
ENSG00000257253	RP11-70F11.7	12	50254990	50259528
ENSG00000242041	RP11-70F11.2	12	50256956	50257286
ENSG00000065600	TMEM206	1	212537273	212588243
ENSG00000175676	GOLGA8EP	15	23435096	23448420
ENSG00000169306	IL1RAPL1	X	28605516	29974840
ENSG00000136518	ACTL6A	3	179280668	179306196
ENSG00000227357	HLA-DRB4	HSCHR6_MHC_SSTO	32509573	32524536
ENSG00000258135	RP11-70F11.11	12	50302665	50305646
ENSG00000184635	ZNF93	19	20011722	20046384
ENSG00000127554	GFER	16	2034208	2037750
ENSG00000258619	RP11-134E15.1	14	32710730	32712299
ENSG00000074695	LMAN1	18	56995055	57027194
ENSG00000235098	ANKRD65	1	1353800	1357149
ENSG00000183918	SH2D1A	X	123480194	123507005
ENSG00000259086	RP11-134E15.2	14	32741061	32741510
ENSG00000103647	CORO2B	15	68871308	69020145
ENSG00000258580	RP11-320M16.2	14	32842543	32887180
ENSG00000234906	APOC2	19	45449243	45452822
ENSG00000139292	LGR5	12	71833550	71980090
ENSG00000265770	RN7SL660P	14	32911547	32911843
ENSG00000196141	SPATS2L	2	201170604	201346986
ENSG00000259045	RP11-320M16.1	14	32953304	32954006
ENSG00000005436	GCFC2	2	75879126	75938115
ENSG00000265244	AL358340.1	14	34446516	34446597
ENSG00000124496	TRERF1	6	42192669	42419789
ENSG00000258897	EGLN3-AS1	14	34509303	34528506
ENSG00000109689	STIM2	4	26859300	27027003
ENSG00000223593	AL356806.3	14	34885893	34886808
ENSG00000242770	RP11-180K7.1	3	112521325	112531666
ENSG00000129003	VPS13C	15	62144588	62352672
ENSG00000268461	AC007204.1	19	20047769	20048639
ENSG00000237450	RP11-671J11.1	14	34955185	34955653
ENSG00000268857	AC011308.1	2	157352597	157352655
ENSG00000188483	IER5L	9	131937835	131940540
ENSG00000180332	KCTD4	13	45766988	45775175
ENSG00000163154	TNFAIP8L2	1	151129105	151132225
ENSG00000272844	RP11-484K9.4	3	112709294	112710000
ENSG00000267114	CTB-129P6.11	19	45453301	45457264
ENSG00000259002	RP11-671J11.7	14	35011023	35011650
ENSG00000204713	TRIM27	6	28870779	28891766
ENSG00000258612	RP11-671J11.6	14	35013705	35015183
ENSG00000260027	HOXB7	17	46684594	46710934
ENSG00000137269	LRRC1	6	53659295	53788919
ENSG00000099399	MAGEB2	X	30233677	30238206
ENSG00000206596	RNU1-27P	14	35015920	35016083
ENSG00000206588	RNU1-28P	14	35025432	35025595
ENSG00000139160	METTL20	12	31800094	31826048
ENSG00000127561	SYNGR3	16	2039661	2044276
ENSG00000259135	RP11-671J11.4	14	35025980	35030504
ENSG00000198798	MAGEB3	X	30248553	30255607
ENSG00000136542	GALNT5	2	158114110	158170723
ENSG00000240463	RPS19P3	14	35037895	35038335
ENSG00000253003	RNU6-1261P	14	35145097	35145200
ENSG00000225967	TAP2	HSCHR6_MHC_APD	32773366	32790162
ENSG00000241582	RP11-434O22.2	14	35163376	35163850
ENSG00000228080	HLA-DRB1	HSCHR6_MHC_SSTO	32637568	32670792
ENSG00000154262	ABCA6	17	67074843	67138029
ENSG00000243824	RP11-434O22.1	14	35209542	35210039
ENSG00000240057	RP11-572M11.4	3	112738379	112902148
ENSG00000120289	MAGEB4	X	30260057	30262293
ENSG00000263691	AL355885.1	14	35270737	35270791
ENSG00000149532	CPSF7	11	61170121	61197503
ENSG00000117691	NENF	1	212606229	212619714
ENSG00000242962	RN7SL106P	15	23443616	23443894
ENSG00000182324	KCNJ14	19	48958766	48969367
ENSG00000251726	RNU7-41P	14	35314506	35314566
ENSG00000148335	NTMT1	9	132371163	132398209
ENSG00000238347	AC100757.1	15	23444768	23444850
ENSG00000258738	RP11-73E17.2	14	35343549	35345665
ENSG00000197124	ZNF682	19	20107867	20150315
ENSG00000259325	SPATA31E3P	15	23466152	23471888
ENSG00000172663	TMEM134	11	67231824	67236743
ENSG00000259401	RP11-566K19.8	15	23499526	23501360
ENSG00000258704	RP11-85K15.2	14	35390064	35451738
ENSG00000214107	MAGEB1	X	30261847	30270155
ENSG00000139613	SMARCC2	12	56556767	56583351
ENSG00000077232	DNAJC10	2	183580999	183659191
ENSG00000259145	RP11-566K19.9	15	23572032	23579274
ENSG00000268465	CTC-273B12.7	19	48969094	48975688
ENSG00000058804	NDC1	1	54231133	54304533
ENSG00000230493	AC106017.1	17	19122674	19125839
ENSG00000214309	MBLAC1	7	99724317	99726118
ENSG00000140350	ANP32A	15	69070874	69113236
ENSG00000182646	FAM156A	X	52976462	53024651
ENSG00000196405	EVL	14	100437786	100610573
ENSG00000104853	CLPTM1	19	45457842	45496599
ENSG00000107890	ANKRD26	10	27280843	27389421
ENSG00000169297	NR0B1	X	30322323	30327715
ENSG00000169981	ZNF35	3	44690219	44702283
ENSG00000260399	RP11-529J17.5	15	23583132	23586995
ENSG00000114735	HEMK1	3	50606583	50622366
ENSG00000242502	RN7SL536P	15	23608428	23608706
ENSG00000238737	AC100756.1	15	23609591	23609673
ENSG00000261418	RP11-529J17.3	15	23675986	23680359
ENSG00000188191	PRKAR1B	7	588834	767287
ENSG00000163156	SCNM1	1	151129140	151142773
ENSG00000265673	MIR4508	15	23807209	23807278
ENSG00000179058	C9orf50	9	132374504	132383055
ENSG00000188186	LAMTOR4	7	99746530	99753567
ENSG00000133112	TPT1	13	45911008	45915505
ENSG00000260978	RP11-73C9.1	15	23812411	23814804
ENSG00000179449	AC124309.1	15	23888695	23890979
ENSG00000120280	CXorf21	X	30576941	30595961
ENSG00000198246	SLC29A3	10	73079015	73123142
ENSG00000197603	C5orf42	5	37106330	37249530
ENSG00000108641	B9D1	17	19240867	19281495
ENSG00000164896	FASTK	7	150773711	150777953
ENSG00000159495	TGM7	15	43568478	43594453
ENSG00000258077	RP11-114H23.1	12	75956982	76377795
ENSG00000213988	ZNF90	19	20188803	20237885
ENSG00000215252	GOLGA8B	15	34817408	34880704
ENSG00000206476	VARS2	HSCHR6_MHC_QBL	30865607	30883835
ENSG00000105443	CYTH2	19	48972289	48985571
ENSG00000198301	SDAD1	4	76862103	76912115
ENSG00000162772	ATF3	1	212738676	212794119
ENSG00000070961	ATP2B1	12	89981828	90103077
ENSG00000257777	RP11-25J3.2	12	75993827	75995331
ENSG00000167962	ZNF598	16	2047655	2059824
ENSG00000258245	RP11-114H23.3	12	76082574	76082876
ENSG00000251893	SNORA70	12	76082932	76083084
ENSG00000229256	ST13P13	10	104975466	104976557
ENSG00000148331	ASB6	9	132399171	132404444
ENSG00000212413	RNU11-3P	10	105072193	105072325
ENSG00000231975	MCCD1	HSCHR6_MHC_DBB	31478678	31480193
ENSG00000221767	MIR1307	10	105154010	105154158
ENSG00000273485	RP11-225H22.7	10	105209953	105210609
ENSG00000234699	RP11-225H22.4	10	105212603	105222452
ENSG00000137073	UBAP2	9	33921691	34048947
ENSG00000215644	GCGR	17	79762008	79771889
ENSG00000160180	TFF3	21	43731777	43735761
ENSG00000145592	RPL37	5	40825364	40835437
ENSG00000114737	CISH	3	50643921	50649262
ENSG00000244486	SCARF2	22	20778874	20792146
ENSG00000235222	MSH5	HSCHR6_MHC_COX	31695173	31717835
ENSG00000235155	B3GALT4	HSCHR6_MHC_DBB	33222842	33224527
ENSG00000183287	CCBE1	18	57098172	57364612
ENSG00000196653	ZNF502	3	44754135	44765323
ENSG00000205116	TMEM88B	1	1361508	1363167
ENSG00000145782	ATG12	5	115163893	115177555
ENSG00000158480	SPATA2	20	48519928	48532080
ENSG00000056097	ZFR	5	32354456	32444867
ENSG00000179403	VWA1	1	1370241	1378262
ENSG00000160181	TFF2	21	43766466	43771237
ENSG00000181019	NQO1	16	69740899	69760854
ENSG00000266839	U6	17	20226314	20226650
ENSG00000139714	MORN3	12	122089024	122110537
ENSG00000151743	AMN1	12	31824071	31882108
ENSG00000201138	Y_RNA	7	75010915	75011015
ENSG00000198814	GK	X	30671476	30748725
ENSG00000146722	AC006014.8	7	75021229	75024708
ENSG00000206616	RNU6-741P	15	24022584	24022690
ENSG00000169221	TBC1D10B	16	30368423	30381585
ENSG00000261622	RP11-484P15.1	15	24157556	24186863
ENSG00000125848	FLRT3	20	14303634	14318262
ENSG00000226916	WDR46	HSCHR6_MHC_DBB	33224810	33235233
ENSG00000260232	PWRN4	15	24220319	24248582
ENSG00000167157	PRRX2	9	132427920	132484875
ENSG00000186446	ZNF501	3	44771088	44778575
ENSG00000260551	PWRN2	15	24407901	24415095
ENSG00000160182	TFF1	21	43782391	43786703
ENSG00000230669	PSMB8	HSCHR6_MHC_APD	32792101	32796087
ENSG00000223705	NSUN5P1	7	75039605	75046066
ENSG00000132357	CARD6	5	40841286	40860275
ENSG00000162771	FAM71A	1	212797789	212800120
ENSG00000114738	MAPKAPK3	3	50648951	50686720
ENSG00000168806	LCMT2	15	43619974	43622803
ENSG00000148344	PTGES	9	132500610	132515326
ENSG00000169026	MFSD7	4	675618	683230
ENSG00000258493	RP11-73E17.3	14	35390071	35390212
ENSG00000124226	RNF114	20	48552948	48570429
ENSG00000123685	BATF3	1	212859760	212873327
ENSG00000215915	ATAD3C	1	1385069	1405538
ENSG00000164818	HEATR2	7	766338	829190
ENSG00000204946	ZNF783	7	148959262	148994393
ENSG00000258023	BX296568.1	HSCHR6_MHC_SSTO	32656765	32656819
ENSG00000164708	PGAM2	7	44102326	44105186
ENSG00000233828	AC008394.1	5	86512423	86534822
ENSG00000155052	CNTNAP5	2	124782864	125672864
ENSG00000168803	ADAL	15	43622872	43646096
ENSG00000136816	TOR1B	9	132565432	132573560
ENSG00000183971	NPW	16	2059927	2070756
ENSG00000228474	OST4	2	27293340	27294641
ENSG00000163155	LYSMD1	1	151132224	151138424
ENSG00000253701	AL928768.3	14	106170301	106170939
ENSG00000264024	AL901608.1	14	106178260	106178329
ENSG00000112493	TAPBP	HSCHR6_MHC_COX	33189081	33203772
ENSG00000253692	IGHEP1	14	106185955	106188864
ENSG00000260780	RP11-580I1.1	15	24451931	24471001
ENSG00000099910	KLHL22	22	20783528	20850170
ENSG00000270371	RP11-417P24.1	14	106251842	106252168
ENSG00000261621	RP11-580I1.2	15	24480225	24521976
ENSG00000256229	ZNF486	19	20278037	20311299
ENSG00000265612	hsa-mir-4539	14	106323682	106323741
ENSG00000266706	AL122127.5	14	106323742	106323801
ENSG00000265517	AL122127.2	14	106323912	106323971
ENSG00000260959	RP11-350A1.2	15	24483292	24485339
ENSG00000264473	hsa-mir-4538	14	106324334	106324411
ENSG00000261598	RP11-107D24.2	15	24544896	24545785
ENSG00000263751	AL122127.1	14	106324504	106324581
ENSG00000116016	EPAS1	2	46520806	46613836
